CUSTOMERCLASS,DATE,TOTALKBTU
Elec- Residential,2018-09-01,1463728.978
Elec- Residential,2018-07-01,39382047.94
Elec- Residential,2018-08-01,35508430.098
Elec- Residential,2018-09-01,28118609.482
Elec- Residential,2018-07-01,27397068.034
Elec- Residential,2018-08-01,25314830.072
Elec- Residential,2018-09-01,21652590.28
Elec- Residential,2018-07-01,14734591.236
Elec- Residential,2018-08-01,13361892.282
Elec- Residential,2018-09-01,11302160.466
Elec- Residential,2018-07-01,22069345.16
Elec- Residential,2018-08-01,19882868.206
Elec- Residential,2018-09-01,16547280.16
Elec- Residential,2018-07-01,7057695.506
Elec- Residential,2018-08-01,6841833.822
Elec- Residential,2018-09-01,6084325.9
Elec- Residential,2018-07-01,33082441.626
Elec- Residential,2018-08-01,30641792.582
Elec- Residential,2018-09-01,27306660.126
Elec- Residential,2018-07-01,37888253.164
Elec- Residential,2018-08-01,33655683.816
Elec- Residential,2018-09-01,26609745.674
Elec- Residential,2018-07-01,385545.394
Elec- Residential,2018-08-01,383594.212
Elec- Residential,2018-09-01,382010.644
Elec- Residential,2018-07-01,395637.498
Elec- Residential,2018-08-01,384492.824
Elec- Residential,2018-09-01,363818.464
Elec- Residential,2018-07-01,506025.384
Elec- Residential,2018-08-01,442886.894
Elec- Residential,2018-09-01,352610.95
Elec- Residential,2018-07-01,308776.908
Elec- Residential,2018-08-01,301069.582
Elec- Residential,2018-09-01,276524.278
Elec- Residential,2018-07-01,2180186.67
Elec- Residential,2018-08-01,2137747.676
Elec- Residential,2018-09-01,2029147.588
Elec- Residential,2018-07-01,4953937.986
Elec- Residential,2018-08-01,4591960.734
Elec- Residential,2018-09-01,3818909.338
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,17364476.656
Elec- Residential,2018-08-01,17516021.6
Elec- Residential,2018-09-01,17396019.194
Elec- Residential,2018-07-01,13460485.1
Elec- Residential,2018-08-01,13457343.1
Elec- Residential,2018-09-01,13441922.164
Elec- Residential,2018-07-01,220879.458
Elec- Residential,2018-08-01,228778.446
Elec- Residential,2018-09-01,235436.344
Elec- Residential,2018-07-01,3680161.76
Elec- Residential,2018-08-01,3713429.256
Elec- Residential,2018-09-01,3716668.658
Elec- Residential,2018-07-01,8023329.508
Elec- Residential,2018-08-01,7663523.378
Elec- Residential,2018-09-01,7238593.014
Elec- Residential,2018-07-01,26947347.29
Elec- Residential,2018-08-01,24494739.794
Elec- Residential,2018-09-01,21180533.058
Elec- Residential,2018-07-01,4766630.798
Elec- Residential,2018-08-01,4959668.994
Elec- Residential,2018-09-01,4953937.986
Elec- Residential,2018-07-01,463746.632
Elec- Residential,2018-08-01,409311.482
Elec- Residential,2018-09-01,321269.5
Elec- Residential,2018-07-01,26638806.032
Elec- Residential,2018-08-01,26501833.684
Elec- Residential,2018-09-01,26130562.396
Elec- Residential,2018-07-01,9027742.074
Elec- Residential,2018-08-01,8240605.092
Elec- Residential,2018-09-01,7089052.666
Elec- Residential,2018-07-01,25004098.84
Elec- Residential,2018-08-01,23021286.326
Elec- Residential,2018-09-01,19594272.364
Elec- Residential,2018-07-01,25308348.126
Elec- Residential,2018-08-01,23437761.568
Elec- Residential,2018-09-01,20715265.698
Elec- Residential,2018-07-01,2058949.458
Elec- Residential,2018-08-01,1891773.064
Elec- Residential,2018-09-01,1683043.72
Elec- Residential,2018-07-01,18196955.84
Elec- Residential,2018-08-01,16723084.486
Elec- Residential,2018-09-01,14628815.806
Elec- Residential,2018-07-01,13660841.014
Elec- Residential,2018-08-01,12588567.532
Elec- Residential,2018-09-01,11040136.518
Elec- Residential,2018-07-01,19675357.958
Elec- Residential,2018-08-01,17488733.33
Elec- Residential,2018-09-01,14381546.69
Elec- Residential,2018-07-01,6091684.464
Elec- Residential,2018-08-01,5400120.838
Elec- Residential,2018-09-01,4339054.87
Elec- Residential,2018-07-01,29441385.198
Elec- Residential,2018-08-01,25768487.742
Elec- Residential,2018-09-01,20953322.47
Elec- Residential,2018-07-01,18078568.422
Elec- Residential,2018-08-01,16089025.744
Elec- Residential,2018-09-01,13688823.666
Elec- Residential,2018-07-01,19513463.266
Elec- Residential,2018-08-01,18034954.32
Elec- Residential,2018-09-01,15745416.624
Elec- Residential,2018-07-01,41878879.086
Elec- Residential,2018-08-01,37288753.28
Elec- Residential,2018-09-01,30773445.524
Elec- Residential,2018-07-01,31515667.616
Elec- Residential,2018-08-01,28085574.494
Elec- Residential,2018-09-01,23153976.128
Elec- Residential,2018-07-01,37634043.37
Elec- Residential,2018-08-01,33500836.63
Elec- Residential,2018-09-01,27724901.172
Elec- Residential,2018-07-01,20569835.086
Elec- Residential,2018-08-01,18880796.43
Elec- Residential,2018-09-01,16399816.674
Elec- Residential,2018-07-01,27569435.012
Elec- Residential,2018-08-01,24876275.996
Elec- Residential,2018-09-01,21318152.658
Elec- Residential,2018-07-01,18695223.626
Elec- Residential,2018-08-01,17046924.142
Elec- Residential,2018-09-01,14705741.392
Elec- Residential,2018-07-01,17878058.55
Elec- Residential,2018-08-01,16774453.044
Elec- Residential,2018-09-01,15048882.354
Elec- Residential,2018-07-01,7001126.938
Elec- Residential,2018-08-01,6419709.264
Elec- Residential,2018-09-01,5575749.212
Elec- Residential,2018-07-01,13981271.6
Elec- Residential,2018-08-01,12913183.262
Elec- Residential,2018-09-01,11400310.262
Elec- Residential,2018-07-01,18628663.498
Elec- Residential,2018-08-01,17017870.068
Elec- Residential,2018-09-01,14960155.416
Elec- Residential,2018-07-01,12677149.938
Elec- Residential,2018-08-01,11645873.272
Elec- Residential,2018-09-01,10246294.508
Elec- Residential,2018-07-01,15482644.88
Elec- Residential,2018-08-01,14176352.096
Elec- Residential,2018-09-01,12541192.456
Elec- Residential,2018-07-01,13373756.474
Elec- Residential,2018-08-01,11637609.812
Elec- Residential,2018-09-01,9520090.332
Elec- Residential,2018-07-01,28054185.914
Elec- Residential,2018-08-01,25238052.16
Elec- Residential,2018-09-01,21128410.42
Elec- Residential,2018-07-01,13558521.784
Elec- Residential,2018-08-01,11846229.186
Elec- Residential,2018-09-01,9584366.226
Elec- Residential,2018-07-01,4559620.128
Elec- Residential,2018-08-01,4101582.51
Elec- Residential,2018-09-01,3355483.19
Elec- Residential,2018-07-01,241000.826
Elec- Residential,2018-08-01,226679.59
Elec- Residential,2018-09-01,199221.652
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,23279854.074
Elec- Residential,2018-08-01,20641934.56
Elec- Residential,2018-09-01,17248225.798
Elec- Residential,2018-07-01,4926897.934
Elec- Residential,2018-08-01,4223115.07
Elec- Residential,2018-09-01,3435503.646
Elec- Residential,2018-07-01,13323446.77
Elec- Residential,2018-08-01,10903406.104
Elec- Residential,2018-09-01,8322614.434
Elec- Residential,2018-07-01,31157149.706
Elec- Residential,2018-08-01,25356238.49
Elec- Residential,2018-09-01,19430567.88
Elec- Residential,2018-07-01,27879412.164
Elec- Residential,2018-08-01,23186084.226
Elec- Residential,2018-09-01,18100857.77
Elec- Residential,2018-07-01,50721858.992
Elec- Residential,2018-08-01,42168398.676
Elec- Residential,2018-09-01,32519159.576
Elec- Residential,2018-07-01,47439405.308
Elec- Residential,2018-08-01,38815702.44
Elec- Residential,2018-09-01,30091455.572
Elec- Residential,2018-07-01,41648824.988
Elec- Residential,2018-08-01,34190160.01
Elec- Residential,2018-09-01,26822242.276
Elec- Residential,2018-07-01,33255169.934
Elec- Residential,2018-08-01,27131770.122
Elec- Residential,2018-09-01,21094068.36
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,28174647.052
Elec- Residential,2018-08-01,23273466.388
Elec- Residential,2018-09-01,18557085.596
Elec- Residential,2018-07-01,20902469.2
Elec- Residential,2018-08-01,17199408.544
Elec- Residential,2018-09-01,13335609.452
Elec- Residential,2018-07-01,30518019.776
Elec- Residential,2018-08-01,25503205.54
Elec- Residential,2018-09-01,19886101.324
Elec- Residential,2018-07-01,9297178
Elec- Residential,2018-08-01,7742802.322
Elec- Residential,2018-09-01,6305466.144
Elec- Residential,2018-07-01,7711332.05
Elec- Residential,2018-08-01,6157443.382
Elec- Residential,2018-09-01,4637271.516
Elec- Residential,2018-07-01,8558292.712
Elec- Residential,2018-08-01,6986692.59
Elec- Residential,2018-09-01,6070743.034
Elec- Residential,2018-07-01,530517.274
Elec- Residential,2018-08-01,475199.222
Elec- Residential,2018-09-01,418947.996
Elec- Residential,2018-07-01,2908741.062
Elec- Residential,2018-08-01,2321598.664
Elec- Residential,2018-09-01,1869486.858
Elec- Residential,2018-07-01,1858499.284
Elec- Residential,2018-08-01,1501627.782
Elec- Residential,2018-09-01,1130881.208
Elec- Residential,2018-07-01,8761850.324
Elec- Residential,2018-08-01,6563119.57
Elec- Residential,2018-09-01,4813132.398
Elec- Residential,2018-07-01,361641.058
Elec- Residential,2018-08-01,298527.704
Elec- Residential,2018-09-01,241107.654
Elec- Residential,2018-07-01,545001.894
Elec- Residential,2018-08-01,465870.624
Elec- Residential,2018-09-01,375679.514
Elec- Residential,2018-07-01,3094653.202
Elec- Residential,2018-08-01,2578783.932
Elec- Residential,2018-09-01,2014537.288
Elec- Residential,2018-07-01,454462.022
Elec- Residential,2018-08-01,417329.866
Elec- Residential,2018-09-01,334993.756
Elec- Residential,2018-07-01,524572.61
Elec- Residential,2018-08-01,451018.39
Elec- Residential,2018-09-01,378482.178
Elec- Residential,2018-07-01,5832136.412
Elec- Residential,2018-08-01,4758527.58
Elec- Residential,2018-09-01,3743190.28
Elec- Residential,2018-07-01,3721453.924
Elec- Residential,2018-08-01,2994505.094
Elec- Residential,2018-09-01,2328243.994
Elec- Residential,2018-07-01,8207023.396
Elec- Residential,2018-08-01,6684652.13
Elec- Residential,2018-09-01,5338707.306
Elec- Residential,2018-07-01,5063490.1
Elec- Residential,2018-08-01,4174021.32
Elec- Residential,2018-09-01,3392901.268
Elec- Residential,2018-07-01,1841975.506
Elec- Residential,2018-08-01,1527489.584
Elec- Residential,2018-09-01,1135154.328
Elec- Residential,2018-07-01,1805930.482
Elec- Residential,2018-08-01,1468932.13
Elec- Residential,2018-09-01,1230454.33
Elec- Residential,2018-07-01,6346654.622
Elec- Residential,2018-08-01,4988025.544
Elec- Residential,2018-09-01,3673459.874
Elec- Residential,2018-07-01,1283695.52
Elec- Residential,2018-08-01,1142651.14
Elec- Residential,2018-09-01,964967.898
Elec- Residential,2018-07-01,4750820.254
Elec- Residential,2018-08-01,3738078.246
Elec- Residential,2018-09-01,2883903.552
Elec- Residential,2018-07-01,854407.202
Elec- Residential,2018-08-01,714830.136
Elec- Residential,2018-09-01,552074.536
Elec- Residential,2018-07-01,16475205.822
Elec- Residential,2018-08-01,13027429.524
Elec- Residential,2018-09-01,10013927.898
Elec- Residential,2018-07-01,1824411.726
Elec- Residential,2018-08-01,1434109.344
Elec- Residential,2018-09-01,1109251.68
Elec- Residential,2018-07-01,2245662.808
Elec- Residential,2018-08-01,1985574.332
Elec- Residential,2018-09-01,1672024.726
Elec- Residential,2018-07-01,526109.048
Elec- Residential,2018-08-01,456375.5
Elec- Residential,2018-09-01,381753
Elec- Residential,2018-07-01,4384312.238
Elec- Residential,2018-08-01,3597602.568
Elec- Residential,2018-09-01,2839708.18
Elec- Residential,2018-07-01,38619603.936
Elec- Residential,2018-08-01,31385258.906
Elec- Residential,2018-09-01,23397550.252
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,16430605.132
Elec- Residential,2018-08-01,12694707.434
Elec- Residential,2018-09-01,9497694.156
Elec- Residential,2018-07-01,1549939.174
Elec- Residential,2018-08-01,1266559.052
Elec- Residential,2018-09-01,967541.196
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,316883.268
Elec- Residential,2018-08-01,273454.544
Elec- Residential,2018-09-01,212681.98
Elec- Residential,2018-07-01,2424357.774
Elec- Residential,2018-08-01,1942079.626
Elec- Residential,2018-09-01,1485952.344
Elec- Residential,2018-07-01,2746469.33
Elec- Residential,2018-08-01,2326619.58
Elec- Residential,2018-09-01,1924233.066
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,1077875.668
Elec- Residential,2018-08-01,889104.308
Elec- Residential,2018-09-01,691349.97
Elec- Residential,2018-07-01,411243.812
Elec- Residential,2018-08-01,413257.834
Elec- Residential,2018-09-01,371488.086
Elec- Residential,2018-07-01,14651617.3
Elec- Residential,2018-08-01,11816424.174
Elec- Residential,2018-09-01,9233715.884
Elec- Residential,2018-07-01,8051123.64
Elec- Residential,2018-08-01,5785062.968
Elec- Residential,2018-09-01,4387689.888
Elec- Residential,2018-07-01,11651277.512
Elec- Residential,2018-08-01,9148225.206
Elec- Residential,2018-09-01,6829514.04
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,8166356.49
Elec- Residential,2018-08-01,6675898.518
Elec- Residential,2018-09-01,5069111.138
Elec- Residential,2018-07-01,3961606.41
Elec- Residential,2018-08-01,3169856.972
Elec- Residential,2018-09-01,2389802.058
Elec- Residential,2018-07-01,18979518.07
Elec- Residential,2018-08-01,15219348.422
Elec- Residential,2018-09-01,11581418.284
Elec- Residential,2018-07-01,3084187.2
Elec- Residential,2018-08-01,2555234.642
Elec- Residential,2018-09-01,1983227.258
Elec- Residential,2018-07-01,10705133.336
Elec- Residential,2018-08-01,8765143.14
Elec- Residential,2018-09-01,6523473.814
Elec- Residential,2018-07-01,434934.492
Elec- Residential,2018-08-01,365697.38
Elec- Residential,2018-09-01,359042.624
Elec- Residential,2018-07-01,51031383.696
Elec- Residential,2018-08-01,40851665.026
Elec- Residential,2018-09-01,31089822.93
Elec- Residential,2018-07-01,39772595.398
Elec- Residential,2018-08-01,31886338.782
Elec- Residential,2018-09-01,24363787.518
Elec- Residential,2018-07-01,14379036.232
Elec- Residential,2018-08-01,12272667.71
Elec- Residential,2018-09-01,9560474.458
Elec- Residential,2018-07-01,44050488.096
Elec- Residential,2018-08-01,35447249.074
Elec- Residential,2018-09-01,26036921.37
Elec- Residential,2018-07-01,23678297.378
Elec- Residential,2018-08-01,19425688.354
Elec- Residential,2018-09-01,14531407.522
Elec- Residential,2018-07-01,695811.61
Elec- Residential,2018-08-01,590121.014
Elec- Residential,2018-09-01,478243.82
Elec- Residential,2018-07-01,2032418.41
Elec- Residential,2018-08-01,1711607.642
Elec- Residential,2018-09-01,1463053.448
Elec- Residential,2018-07-01,29477628.168
Elec- Residential,2018-08-01,24170394.276
Elec- Residential,2018-09-01,18367582.15
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,14154182.144
Elec- Residential,2018-08-01,11063990.582
Elec- Residential,2018-09-01,8107739.338
Elec- Residential,2018-07-01,38583398.67
Elec- Residential,2018-08-01,30816434.368
Elec- Residential,2018-09-01,23531515.706
Elec- Residential,2018-07-01,1082158.214
Elec- Residential,2018-08-01,865602.148
Elec- Residential,2018-09-01,647305.414
Elec- Residential,2018-07-01,884388.166
Elec- Residential,2018-08-01,709209.098
Elec- Residential,2018-09-01,621481.316
Elec- Residential,2018-07-01,3724746.74
Elec- Residential,2018-08-01,3063076.102
Elec- Residential,2018-09-01,2303362.496
Elec- Residential,2018-07-01,15533912.894
Elec- Residential,2018-08-01,12370559.862
Elec- Residential,2018-09-01,9433163.76
Elec- Residential,2018-07-01,18345833.226
Elec- Residential,2018-08-01,14992285.508
Elec- Residential,2018-09-01,11402145.19
Elec- Residential,2018-07-01,1467097.202
Elec- Residential,2018-08-01,1195977.164
Elec- Residential,2018-09-01,942769.668
Elec- Residential,2018-07-01,34592138.064
Elec- Residential,2018-08-01,28362730.314
Elec- Residential,2018-09-01,21813382.13
Elec- Residential,2018-07-01,1994255.678
Elec- Residential,2018-08-01,1642703.582
Elec- Residential,2018-09-01,1238312.472
Elec- Residential,2018-07-01,2549707.864
Elec- Residential,2018-08-01,2126439.618
Elec- Residential,2018-09-01,1683810.368
Elec- Residential,2018-07-01,322614.276
Elec- Residential,2018-08-01,261235.306
Elec- Residential,2018-09-01,249603.622
Elec- Residential,2018-07-01,57194957.12
Elec- Residential,2018-08-01,44116363.268
Elec- Residential,2018-09-01,32633437.258
Elec- Residential,2018-07-01,36414620.602
Elec- Residential,2018-08-01,27868041.266
Elec- Residential,2018-09-01,20228214.852
Elec- Residential,2018-07-01,4216469.74
Elec- Residential,2018-08-01,3585125.686
Elec- Residential,2018-09-01,2809221.354
Elec- Residential,2018-07-01,4967646.532
Elec- Residential,2018-08-01,4089422.97
Elec- Residential,2018-09-01,3351030.976
Elec- Residential,2018-07-01,329080.512
Elec- Residential,2018-08-01,259177.296
Elec- Residential,2018-09-01,206325.714
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,872326.028
Elec- Residential,2018-08-01,703522.078
Elec- Residential,2018-09-01,528669.778
Elec- Residential,2018-07-01,11094326.592
Elec- Residential,2018-08-01,9239270.94
Elec- Residential,2018-09-01,7076764.304
Elec- Residential,2018-07-01,630030.698
Elec- Residential,2018-08-01,413110.16
Elec- Residential,2018-09-01,558968.084
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,18475745.5
Elec- Residential,2018-08-01,18415664.176
Elec- Residential,2018-09-01,17025879.026
Elec- Residential,2018-07-01,20252411.394
Elec- Residential,2018-08-01,19848208.804
Elec- Residential,2018-09-01,17864208.614
Elec- Residential,2018-07-01,20835594.872
Elec- Residential,2018-08-01,20736103.442
Elec- Residential,2018-09-01,19170589.374
Elec- Residential,2018-07-01,12324812.342
Elec- Residential,2018-08-01,12137995.306
Elec- Residential,2018-09-01,10867433.346
Elec- Residential,2018-07-01,17887651.076
Elec- Residential,2018-08-01,17546103.108
Elec- Residential,2018-09-01,16374922.608
Elec- Residential,2018-07-01,18539678.916
Elec- Residential,2018-08-01,18129471.964
Elec- Residential,2018-09-01,15640407.842
Elec- Residential,2018-07-01,1008098.132
Elec- Residential,2018-08-01,1066284.83
Elec- Residential,2018-09-01,1011802.55
Elec- Residential,2018-07-01,444046.292
Elec- Residential,2018-08-01,401440.772
Elec- Residential,2018-09-01,326617.184
Elec- Residential,2018-07-01,871072.37
Elec- Residential,2018-08-01,830851.628
Elec- Residential,2018-09-01,794973.13
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,397089.102
Elec- Residential,2018-08-01,394789.158
Elec- Residential,2018-09-01,399869.772
Elec- Residential,2018-07-01,211359.198
Elec- Residential,2018-08-01,224034.026
Elec- Residential,2018-09-01,228514.518
Elec- Residential,2018-07-01,1376469.354
Elec- Residential,2018-08-01,1342136.72
Elec- Residential,2018-09-01,1334734.168
Elec- Residential,2018-07-01,18562712.918
Elec- Residential,2018-08-01,16239998.844
Elec- Residential,2018-09-01,13298351.616
Elec- Residential,2018-07-01,5920162.684
Elec- Residential,2018-08-01,4499161.764
Elec- Residential,2018-09-01,3975685.712
Elec- Residential,2018-07-01,9218599.722
Elec- Residential,2018-08-01,8324744.71
Elec- Residential,2018-09-01,6537185.502
Elec- Residential,2018-07-01,2249452.06
Elec- Residential,2018-08-01,1907746.992
Elec- Residential,2018-09-01,1638615.84
Elec- Residential,2018-07-01,209074.964
Elec- Residential,2018-08-01,210583.124
Elec- Residential,2018-09-01,194766.296
Elec- Residential,2018-07-01,2213670.964
Elec- Residential,2018-08-01,2002211.222
Elec- Residential,2018-09-01,1812864.876
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,261618.63
Elec- Residential,2018-08-01,275217.206
Elec- Residential,2018-09-01,274764.758
Elec- Residential,2018-07-01,364362.03
Elec- Residential,2018-08-01,314897.524
Elec- Residential,2018-09-01,262740.324
Elec- Residential,2018-07-01,4260913.33
Elec- Residential,2018-08-01,4133596.348
Elec- Residential,2018-09-01,3898986.35
Elec- Residential,2018-07-01,9929430.092
Elec- Residential,2018-08-01,10123033.848
Elec- Residential,2018-09-01,9994692.574
Elec- Residential,2018-07-01,473860.73
Elec- Residential,2018-08-01,459181.306
Elec- Residential,2018-09-01,441033.114
Elec- Residential,2018-07-01,2002421.736
Elec- Residential,2018-08-01,1895339.234
Elec- Residential,2018-09-01,1620263.418
Elec- Residential,2018-07-01,2947045.184
Elec- Residential,2018-08-01,2902519.902
Elec- Residential,2018-09-01,2629580.646
Elec- Residential,2018-07-01,406596.794
Elec- Residential,2018-08-01,303548.62
Elec- Residential,2018-09-01,278368.632
Elec- Residential,2018-07-01,477763.094
Elec- Residential,2018-08-01,464975.154
Elec- Residential,2018-09-01,429646.506
Elec- Residential,2018-07-01,2112115.24
Elec- Residential,2018-08-01,2159537.446
Elec- Residential,2018-09-01,2148311.08
Elec- Residential,2018-07-01,4972846.542
Elec- Residential,2018-08-01,5001291.068
Elec- Residential,2018-09-01,4792335.5
Elec- Residential,2018-07-01,6400118.894
Elec- Residential,2018-08-01,6353419.348
Elec- Residential,2018-09-01,5633599.716
Elec- Residential,2018-07-01,1411722.594
Elec- Residential,2018-08-01,1275218.404
Elec- Residential,2018-09-01,1033388.09
Elec- Residential,2018-07-01,460915.69
Elec- Residential,2018-08-01,482004.794
Elec- Residential,2018-09-01,484901.718
Elec- Residential,2018-07-01,15312596.698
Elec- Residential,2018-08-01,12737303.528
Elec- Residential,2018-09-01,9865377.28
Elec- Residential,2018-07-01,1477858.552
Elec- Residential,2018-08-01,1460442.446
Elec- Residential,2018-09-01,1297746.544
Elec- Residential,2018-07-01,12160718.25
Elec- Residential,2018-08-01,10389717.382
Elec- Residential,2018-09-01,8525072.346
Elec- Residential,2018-07-01,1936241.79
Elec- Residential,2018-08-01,1684570.732
Elec- Residential,2018-09-01,1531860.106
Elec- Residential,2018-07-01,775926.326
Elec- Residential,2018-08-01,793311.012
Elec- Residential,2018-09-01,783068.092
Elec- Residential,2018-07-01,4015620.532
Elec- Residential,2018-08-01,3451248.208
Elec- Residential,2018-09-01,2761695.462
Elec- Residential,2018-07-01,3731360.65
Elec- Residential,2018-08-01,2923646.71
Elec- Residential,2018-09-01,2575409.424
Elec- Residential,2018-07-01,566109.85
Elec- Residential,2018-08-01,533417.34
Elec- Residential,2018-09-01,481231.862
Elec- Residential,2018-07-01,2489192.944
Elec- Residential,2018-08-01,2466102.386
Elec- Residential,2018-09-01,2428646.604
Elec- Residential,2018-07-01,2863961.278
Elec- Residential,2018-08-01,2437868.374
Elec- Residential,2018-09-01,1949114.564
Elec- Residential,2018-07-01,1504952.018
Elec- Residential,2018-08-01,1465111.458
Elec- Residential,2018-09-01,1436786.328
Elec- Residential,2018-08-01,217636.914
Elec- Residential,2018-07-01,3084529.678
Elec- Residential,2018-08-01,2532210.066
Elec- Residential,2018-09-01,2253806.872
Elec- Residential,2018-07-01,1383959.882
Elec- Residential,2018-08-01,1473214.676
Elec- Residential,2018-09-01,1400788.434
Elec- Residential,2018-07-01,696198.076
Elec- Residential,2018-08-01,685204.218
Elec- Residential,2018-09-01,686614.976
Elec- Residential,2018-07-01,8860568.822
Elec- Residential,2018-08-01,6846889.3
Elec- Residential,2018-09-01,4845463.578
Elec- Residential,2018-07-01,836101.91
Elec- Residential,2018-08-01,839064.816
Elec- Residential,2018-09-01,832309.516
Elec- Residential,2018-07-01,1733051.792
Elec- Residential,2018-08-01,1571380.182
Elec- Residential,2018-09-01,1355172.878
Elec- Residential,2018-07-01,5833581.732
Elec- Residential,2018-08-01,4847292.222
Elec- Residential,2018-09-01,4033913.256
Elec- Residential,2018-07-01,699164.124
Elec- Residential,2018-08-01,694504.538
Elec- Residential,2018-09-01,666060.012
Elec- Residential,2018-07-01,11865087.47
Elec- Residential,2018-08-01,12366707.77
Elec- Residential,2018-09-01,12094211.536
Elec- Residential,2018-07-01,27243248.282
Elec- Residential,2018-08-01,24949943.328
Elec- Residential,2018-09-01,21946291.872
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,14539718.112
Elec- Residential,2018-08-01,11934312.014
Elec- Residential,2018-09-01,9472344.5
Elec- Residential,2018-07-01,2573335.704
Elec- Residential,2018-08-01,2091619.974
Elec- Residential,2018-09-01,1928173.134
Elec- Residential,2018-07-01,158036.316
Elec- Residential,2018-08-01,148289.832
Elec- Residential,2018-09-01,151193.04
Elec- Residential,2018-07-01,332957.74
Elec- Residential,2018-08-01,308952.86
Elec- Residential,2018-09-01,285802.604
Elec- Residential,2018-07-01,9759862.636
Elec- Residential,2018-08-01,8510729.116
Elec- Residential,2018-09-01,7784173.036
Elec- Residential,2018-07-01,16845785.87
Elec- Residential,2018-08-01,16422608.742
Elec- Residential,2018-09-01,14120437.064
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,193873.968
Elec- Residential,2018-08-01,181877.812
Elec- Residential,2018-09-01,166249.504
Elec- Residential,2018-07-01,2081477.598
Elec- Residential,2018-08-01,2090551.694
Elec- Residential,2018-09-01,2027441.482
Elec- Residential,2018-07-01,10083158.726
Elec- Residential,2018-08-01,10330619.504
Elec- Residential,2018-09-01,10093065.452
Elec- Residential,2018-07-01,13623272.12
Elec- Residential,2018-08-01,13956126.174
Elec- Residential,2018-09-01,13817774.488
Elec- Residential,2018-07-01,757287.982
Elec- Residential,2018-08-01,602022.91
Elec- Residential,2018-09-01,482837.424
Elec- Residential,2018-07-01,0
Elec- Residential,2018-08-01,0
Elec- Residential,2018-09-01,0
Elec- Residential,2018-07-01,963224.088
Elec- Residential,2018-08-01,942329.788
Elec- Residential,2018-09-01,924828.848
Elec- Residential,2018-07-01,10897250.926
Elec- Residential,2018-08-01,11251853.904
Elec- Residential,2018-09-01,10917931.57
Elec- Residential,2018-07-01,8599547.172
Elec- Residential,2018-08-01,9194506.866
Elec- Residential,2018-09-01,9207521.03
Elec- Residential,2018-07-01,1128882.896
Elec- Residential,2018-08-01,1202666.482
Elec- Residential,2018-09-01,1206873.62
Elec- Residential,2018-07-01,939458
Elec- Residential,2018-08-01,952723.524
Elec- Residential,2018-09-01,962378.89
Elec- Residential,2018-07-01,921847.09
Elec- Residential,2018-08-01,859820.868
Elec- Residential,2018-09-01,775813.214
Elec- Residential,2018-07-01,878327.248
Elec- Residential,2018-08-01,780629.9
Elec- Residential,2018-09-01,697473.728
Elec- Residential,2018-07-01,1316067.546
Elec- Residential,2018-08-01,1305865.472
Elec- Residential,2018-09-01,1173810.354
Elec- Residential,2018-07-01,1960667.698
Elec- Residential,2018-08-01,2036990.02
Elec- Residential,2018-09-01,2045429.432
Elec- Residential,2018-07-01,194320.132
Elec- Residential,2018-08-01,198945.156
Elec- Residential,2018-09-01,191369.794
Elec- Residential,2018-07-01,7440092.616
Elec- Residential,2018-08-01,7618303.714
Elec- Residential,2018-09-01,7377117.51
