CUSTOMERCLASS,DATE,TOTALKBTU
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,5005903.3031
Gas- Commercial,2019-09-01,5175062.8643
Gas- Commercial,2019-07-01,22779554.385
Gas- Commercial,2019-08-01,21795489.6327
Gas- Commercial,2019-09-01,20294648.4195
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,87332222.6091
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,42143225.3613
Gas- Commercial,2019-08-01,59094573.0207
Gas- Commercial,2019-09-01,39847374.2009
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,5065988.9392
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,12135298.9702
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,12224077.747
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,27287676.6862
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,179641555.4045
Gas- Commercial,2019-08-01,109315067.4532
Gas- Commercial,2019-09-01,153092502.1451
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,9258286.7405
Gas- Commercial,2019-09-01,15911096.3389
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,4581804.6869
Gas- Commercial,2019-09-01,4442537.9796
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,51950580.843
Gas- Commercial,2019-08-01,52832769.9494
Gas- Commercial,2019-09-01,55619003.8803
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,7482311.3001
Gas- Commercial,2019-08-01,7121697.5074
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,52193722.7182
Gas- Commercial,2019-08-01,51414009.1143
Gas- Commercial,2019-09-01,53815535.0124
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,12522106.5011
Gas- Commercial,2019-08-01,11777784.4366
Gas- Commercial,2019-09-01,16456765.8927
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,15484198.3919
Gas- Commercial,2019-08-01,14576215.4517
Gas- Commercial,2019-09-01,14216201.5156
Gas- Commercial,2019-07-01,26045473.6437
Gas- Commercial,2019-08-01,375228698.9024
Gas- Commercial,2019-09-01,29573730.1888
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,23633050.3507
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,8150151.6481
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,10901693.8723
Gas- Commercial,2019-08-01,10618261.6288
Gas- Commercial,2019-09-01,16351990.9399
Gas- Commercial,2019-07-01,49454077.6499
Gas- Commercial,2019-08-01,48429422.601
Gas- Commercial,2019-09-01,53447922.8927
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,2197274.7258
Gas- Commercial,2019-09-01,2456012.8726
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,28352922.0317
Gas- Commercial,2019-08-01,45424540.9394
Gas- Commercial,2019-09-01,79357928.9209
Gas- Commercial,2019-07-01,31068972.7404
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,27042935.1934
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,26948157.8506
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,11597827.4566
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,20620670.4816
Gas- Commercial,2019-08-01,19300985.9616
Gas- Commercial,2019-09-01,20220566.1294
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,1144226.4645
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,9125418.5036
Gas- Commercial,2019-08-01,8818391.9005
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,105672438.2497
Gas- Commercial,2019-08-01,73478734.3843
Gas- Commercial,2019-09-01,46872394.8196
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,30736052.3274
Gas- Commercial,2019-08-01,16487958.4359
Gas- Commercial,2019-09-01,18780910.2894
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,3784295.3372
Gas- Commercial,2019-09-01,3791593.5925
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,18545266.6217
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,26330605.4809
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,17009433.7735
Gas- Commercial,2019-08-01,26383592.8139
Gas- Commercial,2019-09-01,18863190.6197
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,16458965.3669
Gas- Commercial,2019-09-01,17286667.4988
Gas- Commercial,2019-07-01,9986312.7007
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,6209215.6427
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,9067432.3656
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,20457309.5342
Gas- Commercial,2019-08-01,13502072.2333
Gas- Commercial,2019-09-01,13550960.5462
Gas- Commercial,2019-07-01,2939497.2922
Gas- Commercial,2019-08-01,2829123.6778
Gas- Commercial,2019-09-01,2994784.0755
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,15206964.6666
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,13797001.7283
Gas- Commercial,2019-07-01,31738112.7777
Gas- Commercial,2019-08-01,30415828.8791
Gas- Commercial,2019-09-01,30238071.3733
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,14456544.06
Gas- Commercial,2019-08-01,13443686.1909
Gas- Commercial,2019-09-01,14029246.2086
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,2666662.5153
Gas- Commercial,2019-08-01,2870913.6876
Gas- Commercial,2019-09-01,4625794.1709
Gas- Commercial,2019-07-01,1488644.129
Gas- Commercial,2019-08-01,1438656.079
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,29539938.267
Gas- Commercial,2019-08-01,25980189.2504
Gas- Commercial,2019-09-01,30175986.2152
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,3524757.3816
Gas- Commercial,2019-08-01,3551950.8808
Gas- Commercial,2019-09-01,3501262.9981
Gas- Commercial,2019-07-01,1624111.7445
Gas- Commercial,2019-08-01,1585021.0894
Gas- Commercial,2019-09-01,1529034.4734
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,22156903.2342
Gas- Commercial,2019-08-01,21606134.8993
Gas- Commercial,2019-09-01,21299808.1289
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,25353139.1512
Gas- Commercial,2019-08-01,38268551.6297
Gas- Commercial,2019-09-01,16467563.3115
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,19417358.142
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,17203087.4792
Gas- Commercial,2019-07-01,13448884.9481
Gas- Commercial,2019-08-01,13197445.0566
Gas- Commercial,2019-09-01,13376402.2756
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,2166282.1348
Gas- Commercial,2019-08-01,2017117.7936
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,13500672.5679
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,10407611.9861
Gas- Commercial,2019-08-01,10131178.0696
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,16074857.1907
Gas- Commercial,2019-08-01,16048863.4047
Gas- Commercial,2019-09-01,15190568.5862
Gas- Commercial,2019-07-01,7726252.9841
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,8059773.2537
Gas- Commercial,2019-07-01,2181178.5737
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,2724248.7489
Gas- Commercial,2019-07-01,14946226.9978
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,15352929.7726
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,14683689.7592
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,15165174.6568
Gas- Commercial,2019-07-01,17893722.378
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,14832354.2199
Gas- Commercial,2019-07-01,2800630.4893
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,2881611.1303
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,7805234.1031
Gas- Commercial,2019-08-01,7355141.7009
Gas- Commercial,2019-09-01,7057912.7556
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,829501.7017
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,17399540.5157
Gas- Commercial,2019-08-01,16916356.0244
Gas- Commercial,2019-09-01,18968465.453
Gas- Commercial,2019-07-01,5828506.6539
Gas- Commercial,2019-08-01,5721332.2747
Gas- Commercial,2019-09-01,5612458.3018
Gas- Commercial,2019-07-01,3580843.9737
Gas- Commercial,2019-08-01,3575845.1687
Gas- Commercial,2019-09-01,3465271.6021
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,55560917.7662
Gas- Commercial,2019-08-01,55744373.9097
Gas- Commercial,2019-09-01,60219304.1457
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,39235820.3972
Gas- Commercial,2019-08-01,36505673.0584
Gas- Commercial,2019-09-01,38096192.8333
Gas- Commercial,2019-07-01,13040882.484
Gas- Commercial,2019-08-01,13734816.5941
Gas- Commercial,2019-09-01,13047680.8588
Gas- Commercial,2019-07-01,5476290.8536
Gas- Commercial,2019-08-01,5119476.1527
Gas- Commercial,2019-09-01,5459094.9644
Gas- Commercial,2019-07-01,9550116.9764
Gas- Commercial,2019-08-01,9768164.8505
Gas- Commercial,2019-09-01,10983074.4177
Gas- Commercial,2019-07-01,75990533.9207
Gas- Commercial,2019-08-01,80862169.3215
Gas- Commercial,2019-09-01,77120963.6834
Gas- Commercial,2019-07-01,25822326.9885
Gas- Commercial,2019-08-01,24878452.6284
Gas- Commercial,2019-09-01,24482147.368
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,43801229.0037
Gas- Commercial,2019-08-01,44253020.9996
Gas- Commercial,2019-09-01,47047153.0424
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,124061442.2271
Gas- Commercial,2019-08-01,136099664.4042
Gas- Commercial,2019-09-01,124209106.9268
Gas- Commercial,2019-07-01,21575942.1171
Gas- Commercial,2019-08-01,20868111.3291
Gas- Commercial,2019-09-01,19371069.2077
Gas- Commercial,2019-07-01,8884476.1026
Gas- Commercial,2019-08-01,8672326.8184
Gas- Commercial,2019-09-01,8280520.4825
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,8877177.8473
Gas- Commercial,2019-08-01,9143514.1777
Gas- Commercial,2019-09-01,9613201.8955
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,26533456.9878
Gas- Commercial,2019-08-01,25978889.5611
Gas- Commercial,2019-09-01,26014780.981
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,20806226.1232
Gas- Commercial,2019-07-01,7810232.9081
Gas- Commercial,2019-08-01,7804134.366
Gas- Commercial,2019-09-01,7607681.3295
Gas- Commercial,2019-07-01,76564096.8064
Gas- Commercial,2019-08-01,73598005.8716
Gas- Commercial,2019-09-01,56069896.0913
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,27437140.9557
Gas- Commercial,2019-08-01,27326367.4369
Gas- Commercial,2019-09-01,28744528.4154
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,2167781.7763
Gas- Commercial,2019-09-01,2141987.9425
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,1784473.4089
Gas- Commercial,2019-08-01,1737584.618
Gas- Commercial,2019-09-01,2184777.7133
Gas- Commercial,2019-07-01,5857699.6751
Gas- Commercial,2019-08-01,6025759.4992
Gas- Commercial,2019-09-01,6006064.2075
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,16273409.7253
Gas- Commercial,2019-08-01,15852010.4638
Gas- Commercial,2019-09-01,16676413.3844
Gas- Commercial,2019-07-01,12837931.001
Gas- Commercial,2019-08-01,13042682.0538
Gas- Commercial,2019-09-01,13732917.0482
Gas- Commercial,2019-07-01,8750508.1286
Gas- Commercial,2019-08-01,8968456.0266
Gas- Commercial,2019-09-01,9249788.772
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,27743567.7022
Gas- Commercial,2019-08-01,24440757.2626
Gas- Commercial,2019-09-01,24303590.0534
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,2718650.0873
Gas- Commercial,2019-08-01,2607876.5685
Gas- Commercial,2019-09-01,2924800.8055
Gas- Commercial,2019-07-01,9460038.5103
Gas- Commercial,2019-08-01,8687423.2095
Gas- Commercial,2019-09-01,9418948.3332
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,3064767.3455
Gas- Commercial,2019-08-01,2832722.8174
Gas- Commercial,2019-09-01,2923601.0923
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,34679609.5919
Gas- Commercial,2019-08-01,39587836.2453
Gas- Commercial,2019-09-01,46470690.8498
Gas- Commercial,2019-07-01,23864195.0939
Gas- Commercial,2019-08-01,15524488.7602
Gas- Commercial,2019-09-01,15139580.7752
Gas- Commercial,2019-07-01,24556329.6342
Gas- Commercial,2019-08-01,23590960.4126
Gas- Commercial,2019-09-01,27466733.8813
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,2803629.7723
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,1206011.6943
Gas- Commercial,2019-08-01,1285292.7416
Gas- Commercial,2019-09-01,1490243.7466
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,3972550.3335
Gas- Commercial,2019-08-01,3824985.6099
Gas- Commercial,2019-09-01,4108617.8056
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,41875989.246
Gas- Commercial,2019-08-01,45308068.7829
Gas- Commercial,2019-09-01,50043736.6877
Gas- Commercial,2019-07-01,8038578.3205
Gas- Commercial,2019-08-01,7667866.9417
Gas- Commercial,2019-09-01,9059534.2537
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
Gas- Commercial,2019-09-01,0
Gas- Commercial,2019-07-01,0
Gas- Commercial,2019-08-01,0
